index,ds,y,yhat1,trend,season_yearly,season_weekly
1708,2022-09-06,232,242.8694,249.21944,18.602201,-24.952242
1709,2022-09-07,271,261.8158,249.25072,18.200274,-5.6351924
1710,2022-09-08,298,284.92258,249.28198,17.749907,17.89069
1711,2022-09-09,305,294.53705,249.31325,17.249289,27.974539
1712,2022-09-10,305,283.04108,249.34453,16.696869,16.999695
1713,2022-09-11,218,258.66803,249.37578,16.091959,-6.7997074
1714,2022-09-12,240,239.39223,249.40706,15.432339,-25.447184
1715,2022-09-13,245,239.20534,249.43832,14.71903,-24.952017
1716,2022-09-14,287,257.78906,249.4696,13.954163,-5.634702
1717,2022-09-15,262,280.5298,249.50087,13.137851,17.891073
1718,2022-09-16,283,289.77948,249.53214,12.27283,27.97453
1719,2022-09-17,324,277.8821,249.56342,11.362843,16.955858
1720,2022-09-18,212,253.20764,249.59468,10.413161,-6.800192
1721,2022-09-19,257,233.6041,249.62596,9.425529,-25.447392
1722,2022-09-20,254,233.11386,249.65721,8.408439,-24.95179
1723,2022-09-21,275,251.41794,249.68849,7.3636665,-5.634216
1724,2022-09-22,256,273.9107,249.71976,6.2994704,17.891457
1725,2022-09-23,272,282.94894,249.75102,5.223409,27.974518
1726,2022-09-24,296,270.92294,249.7823,4.141741,16.9989
1727,2022-09-25,214,246.07382,249.81357,3.0609353,-6.8006754
1728,2022-09-26,222,226.3643,249.84482,1.989749,-25.470274
1729,2022-09-27,249,225.8603,249.8761,0.9357586,-24.951565
1730,2022-09-28,235,244.1257,249.90738,-0.09444219,-5.6872463
1731,2022-09-29,270,266.73975,249.93864,-1.0907329,17.89184
1732,2022-09-30,269,275.89526,249.96991,-2.0491667,27.974506
1733,2022-10-01,300,264.04077,250.00119,-2.9589338,16.998505
1734,2022-10-02,195,239.41719,250.03246,-3.8141031,-6.8011594
1735,2022-10-03,244,220.00787,250.06374,-4.6080565,-25.447805
1736,2022-10-04,222,219.80872,250.095,-5.3349304,-24.951342
1737,2022-10-05,264,238.50519,250.12628,-5.987864,-5.6332383
1738,2022-10-06,283,261.4876,250.15753,-6.562141,17.892223
1739,2022-10-07,276,271.1112,250.1888,-7.0531836,27.975613
1740,2022-10-08,295,259.76108,250.22008,-7.4571166,16.998106
1741,2022-10-09,185,235.67885,250.25134,-7.7708454,-6.801642
1742,2022-10-10,234,216.8429,250.28262,-7.9917083,-25.448013
1743,2022-10-11,254,217.2442,250.31389,-8.118571,-24.951115
1744,2022-10-12,251,236.56075,250.34517,-8.15166,-5.6327496
1745,2022-10-13,281,260.18106,250.37643,-8.087972,17.892607
1746,2022-10-14,282,270.44934,250.40768,-7.9328527,27.974487
1747,2022-10-15,280,259.75128,250.43896,-7.685413,16.997713
1748,2022-10-16,176,236.31601,250.47023,-7.3520865,-6.802126
1749,2022-10-17,224,218.11998,250.50151,-6.9333143,-25.448221
1750,2022-10-18,210,219.14807,250.53278,-6.4338155,-24.950888
1751,2022-10-19,234,239.01631,250.56406,-5.8619623,-5.685781
1752,2022-10-20,269,263.26483,250.59532,-5.223477,17.892988
1753,2022-10-21,287,274.07727,250.62659,-4.523786,27.974476
1754,2022-10-22,309,263.88257,250.65787,-3.7725887,16.997316
1755,2022-10-23,199,240.9106,250.68913,-2.9759316,-6.802609
1756,2022-10-24,217,223.10208,250.7204,-2.1472266,-25.471098
1757,2022-10-25,216,224.5067,250.75166,-1.2943051,-24.950665
1758,2022-10-26,230,244.67249,250.78294,-0.42515647,-5.6852946
1759,2022-10-27,228,269.15607,250.81421,0.4484959,17.893372
1760,2022-10-28,277,280.1338,250.84547,1.3138508,27.974466
1761,2022-10-29,289,270.03976,250.87675,2.1661007,16.99692
1762,2022-10-30,205,247.0916,250.90804,2.9866583,-6.803094
1763,2022-10-31,204,229.25931,250.93929,3.7686472,-25.448635
1764,2022-11-01,234,230.51917,250.97055,4.4990525,-24.950438
1765,2022-11-02,258,250.54314,251.00183,5.172582,-5.631284
1766,2022-11-03,255,274.6994,251.0331,5.7725368,17.893755
1767,2022-11-04,317,285.33533,251.06436,6.295401,27.975574
1768,2022-11-05,287,274.81738,251.09564,6.7252374,16.996525
1769,2022-11-06,219,251.37814,251.12692,7.0548024,-6.803577
1770,2022-11-07,232,232.98962,251.15819,7.280293,-25.448841
1771,2022-11-08,219,233.63074,251.18944,7.391501,-24.95021
1772,2022-11-09,258,252.96815,251.22072,7.3782315,-5.630797
1773,2022-11-10,241,276.38562,251.25198,7.239484,17.894138
1774,2022-11-11,304,286.22754,251.28326,6.9698157,27.974443
1775,2022-11-12,275,274.8725,251.31453,6.5618334,16.99613
1776,2022-11-13,206,250.55692,251.34581,6.0151687,-6.804062
1777,2022-11-14,246,231.25629,251.37708,5.3282714,-25.449049
1778,2022-11-15,207,230.9561,251.40834,4.4977593,-24.949987
1779,2022-11-16,268,249.2821,251.43962,3.5263255,-5.6838274
1780,2022-11-17,278,271.77533,251.47087,2.4099224,17.894522
1781,2022-11-18,307,280.6347,251.50215,1.1581221,27.974432
1782,2022-11-19,314,268.2962,251.53342,-0.23292926,16.995733
1783,2022-11-20,204,243.00679,251.5647,-1.7533549,-6.804544
1784,2022-11-21,253,222.7214,251.59596,-3.4026356,-25.471924
1785,2022-11-22,241,221.50346,251.62723,-5.173992,-24.94976
1786,2022-11-23,268,238.9182,251.65851,-7.0569673,-5.6833396
1787,2022-11-24,294,260.536,251.68976,-9.048667,17.894905
1788,2022-11-25,282,268.55457,251.72104,-11.140915,27.97442
1789,2022-11-26,294,255.42776,251.7523,-13.319893,16.995337
1790,2022-11-27,186,229.39984,251.78358,-15.578726,-6.8050275
1791,2022-11-28,213,208.45786,251.81485,-17.907532,-25.449465
1792,2022-11-29,246,206.60231,251.84612,-20.294271,-24.949533
1793,2022-11-30,270,223.5177,251.8774,-22.73037,-5.6293306
1794,2022-12-01,190,244.60086,251.90868,-25.203098,17.89529
1795,2022-12-02,218,252.2162,251.93994,-27.699274,27.975536
1796,2022-12-03,226,238.75465,251.97119,-30.211489,16.99494
1797,2022-12-04,127,212.47415,252.00247,-32.722813,-6.805511
1798,2022-12-05,173,191.35571,252.03374,-35.22834,-25.449673
1799,2022-12-06,177,189.40588,252.065,-37.709805,-24.94931
1800,2022-12-07,162,206.30597,252.09628,-40.16147,-5.628843
1801,2022-12-08,191,227.45303,252.12756,-42.570206,17.895672
1802,2022-12-09,234,235.2049,252.15883,-44.928333,27.974403
1803,2022-12-10,224,221.96298,252.1901,-47.22165,16.994545
1804,2022-12-11,150,195.96892,252.22137,-49.446465,-6.805994
1805,2022-12-12,173,175.21246,252.25262,-51.59029,-25.44988
1806,2022-12-13,162,173.69049,252.2839,-53.64434,-24.949083
1807,2022-12-14,189,191.02734,252.31517,-55.60596,-5.6818767
1808,2022-12-15,198,212.77524,252.34645,-57.46727,17.896055
1809,2022-12-16,213,221.13077,252.37772,-59.221333,27.97439
1810,2022-12-17,215,208.53964,252.40898,-60.86349,16.99415
1811,2022-12-18,158,183.24231,252.44026,-62.391476,-6.806479
1812,2022-12-19,162,163.19817,252.47153,-63.800602,-25.472748
1813,2022-12-20,165,162.46371,252.5028,-65.09024,-24.948858
1814,2022-12-21,178,180.59296,252.53406,-66.25972,-5.681389
1815,2022-12-22,197,203.15585,252.56534,-67.30594,17.896439
1816,2022-12-23,190,212.337,252.5966,-68.233986,27.97438
1817,2022-12-24,234,200.58134,252.62787,-69.04027,16.993753
1818,2022-12-25,136,176.12234,252.65915,-69.72985,-6.806961
1819,2022-12-26,165,156.936,252.69041,-70.30411,-25.450293
1820,2022-12-27,154,157.00516,252.7217,-70.76789,-24.948633
1821,2022-12-28,178,176.00092,252.75294,-71.12465,-5.627378
1822,2022-12-29,207,199.3028,252.78423,-71.37826,17.896822
1823,2022-12-30,236,209.2555,252.81549,-71.535484,27.975496
1824,2022-12-31,227,198.23868,252.84676,-71.60143,16.993357
